_id,description,manufacturer_name,product_availability,product_availability_local,product_categoryId,product_currency,product_model,product_name,product_price,product_price_currency_online,product_price_online,product_seria,product_sku,product_status,sourceCurrency,sourcePrice,Бренд,Высота,Гидромассаж,Длина,Материал,Монтаж,Опора,Ориентация,Особенности,Панель,Серия,Сифон,Смеситель,Тип поверхности,Тип управления,Форма,Цвет изделия,Ширина,Длина/высота (мм),Страна производитель,Цвет/тип покрытия,Глубина,Назначение,Диаметр (мм),Диаметр 2 (мм),Перелив,Подключение к канализации,Угол,Диаметр (дюймы),Диаметр 2 (дюймы),Диаметр 3 (мм),"Длина кронштейна (от стены), мм","Длина лейки верхнего душа, мм",Кол-во режимов верхнего душа,Кол-во режимов ручного душа,"Мин Высота, мм",Регулируемая высота стойки,Форма лейки верхнего душа,"Ширина лейки верхнего душа, мм","Высота, мм","Диаметр/Диагональ, мм",Мыльница,Способ переключения режимов,Тип держателя,Форма лейки ручного душа,Цвет диска ручного душа,Высота поддона,Наличие поддона,Наличие сифона,Расположение,Тип двери,Толщина стекла,Форма кабины,Цвет профиля,Цвет стекла,Тип слива,Тип сидения,Тип установки смесителя,Подвод воды,Безободковый,Комплектация,Материал сиденья,"Сиденье, крышка",Тип изделия,Тип слива бачка,Унитаз с функцией биде,Кол-во смесителей,Особенности формы,Отверстия под смеситель,Тип дверей,Конструкция,Длина излива,Кол-во отверстий,Кол-во потребителей,Повротный излив,Тип переключателя ванна/душ,Форма накладки,Высота излива,Наличие донного клапана,Положение регулятора,С полочкой,Высота смесителя,Вывод для фильтрованной в,Выдвижной излив,Тип излива,Тип поддона,Материал лейки,Давление (PN),Толщина стенки,Длина излива см,Тип товара
5e8f4b81f5714a2cd62f85ab,"Эмалированная чугунная ванна, размер 150х70 см, с противоскользящим покрытием, в комплекте с ножками.",ROCA,true,true,500041,EUR,A21291300R+A150412330,CONTINENTAL ванна 150*70см в комплекте с ножками,567.32,UAH,17587,CONTINENTAL,001276,,EUR,425.49,ROCA,420,Нет,1 500,Чугун,Пристенный,Ножки,Нет,Нет,Нет,CONTINENTAL,Нет,Нет,,Нет,Прямоугольная,Белый глянец,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f85ac,"Чугунная ванна, покрытая прочной эмалью. В комплекте с ножками.",ROCA,true,false,500041,EUR,A21291200R+A150412330,CONTINENTAL ванна 160*70см в комплекте с ножками,571.18,UAH,17707,CONTINENTAL,001277,,EUR,428.39,ROCA,420,Нет,1 600,Чугун,Пристенный,Ножки,Нет,Нет,Нет,CONTINENTAL,Нет,Нет,,Нет,Прямоугольная,Белый глянец,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f85ad,MALIBU 150*75 см с ручками в комплекте с ножками,ROCA,true,true,500041,EUR,A23157000R+A150412330,"MALIBU ванна 150*75см, с ручками, с ножками",678.86,UAH,21045,MALIBU,001280,,EUR,509.15,ROCA,420,Нет,1 500,Чугун,Пристенный,Ножки,Нет,Нет,Нет,MALIBU,Нет,Нет,,Нет,Прямоугольная,Белый глянец,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f85ae,MALIBU 170*75см с ручками в комплекте с ножками,ROCA,false,true,500041,EUR,A23097000R+A150412330,"MALIBU ванна 170*75см, с ручками в комплекте с ножками",764.28,UAH,23693,MALIBU,001282,,EUR,573.21,ROCA,420,Нет,1 700,Чугун,Пристенный,Ножки,Нет,Нет,Нет,MALIBU,Нет,Нет,,Нет,Прямоугольная,Белый глянец,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f85af,"Крепежный набор Viega, для крепления модулей Viega Eco Plus/Viega Eco отдельно или в ряд, отдельный монтаж и крепление шпилек непосредственно на инсталляции, угловой монтаж на стене или перегородке на металлическом каркасе; возможность регулировки по глубине 75–200 мм, возможность крепления деревянной обшивки, эксцентриковые отверстия",VIEGA,true,true,200079,EUR,460440,Крепежный набор для инсталляции,11.04,UAH,342,8173,001396,Спеццена,EUR,7.07,VIEGA,,,,,,,,,,8173,,,,,,,,,Германия,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f85b0,"Модуль для подвесного унитаза, 490*130*1130 мм, механический",VIEGA,true,true,200043,EUR,606664,ECO PLUS модуль для унитаза (606664),162.75,UAH,5045,81612,001399,Спеццена,EUR,135.20,VIEGA,,,,,,,,,,81612,,,,Механический,,,490,1 130,Германия,,130,Для подвесного унитаза,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f85b1,"Шумоизоляционная панель Viega, для снижения передачи шума через прилегающую стену, пластик",VIEGA,true,true,200079,EUR,575168,VIEGA шумоизоляционная панель,6.55,UAH,203,831051,001401,Спеццена,EUR,4.19,VIEGA,,,,,,,,,,831051,,,,,,,,,Германия,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f85b2,"MULTIPLEX сифон для нестандартных ванн 1070 мм (308889), без накладок; плоская конструкция; требуется только 33 мм свободного места за ванной, комплектация: гидрозатвор, сливное колено 45°, хромированная розетка сливного отверстия",VIEGA,true,false,1400077,EUR,308889,"MULTIPLEX сифон для нестандартных ванн 1070 мм, без накладок",62.91,UAH,1950,61632,001402,,EUR,40.26,VIEGA,,,,Пластик,,,,,,61632,,,,Полуавтомат,Трубная,,,1 070,Германия,Белый,,,70,50,С переливом,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f85b3,"Сифон для писсуаров бутылочный, наружный без выпуска, диаметр 50*40 мм, длина 240 мм, пластик, горизонтальный выпуск",VIEGA,true,true,1400099,EUR,112271,"Сифон для писуара, бутылочный (112271)",13.37,UAH,414,572594,001403,,EUR,8.56,VIEGA,,,,Пластик,Наружный без выпуска,,,,,572594,,,,,Бутылочная,,,240,Германия,,,,50,40,,Горизонтальное,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f85b4,"Колено 22,5 градусов (101855); пластик, манжетное уплотнение",VIEGA,true,true,10000104,EUR,101855,"Колено 22,5 градусов",4.81,UAH,149,3813,001406,,EUR,3.08,VIEGA,,,,Пластик,,,,,,3813,,,,,,,,,Германия,Белый,,Внутреннее водоотведение,100,100,,,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f85b5,"Колено 90 градусов; пластик, манжетное уплотнение",VIEGA,true,true,10000104,EUR,100551,Колено 90 градусов,4.1,UAH,127,3811,001407,,EUR,2.62,VIEGA,,,,Пластик,,,,,,3811,,,,,,,,,Германия,Белый,,Внутреннее водоотведение,100,100,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f85b6,"Колено прямое 100*150; пластик, манжетное уплотнение",VIEGA,true,true,10000104,EUR,103668,Колено прямое 100*150,4.67,UAH,145,3815,001408,,EUR,2.99,VIEGA,,,,Пластик,,,,,,3815,,,,,,,,,Германия,Белый,,Внутреннее водоотведение,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f85b7,"Колено соединительное 45° для унитаза, манжетное уплотнение",VIEGA,true,false,10000104,EUR,101718,Колено 45 градусов,4.81,UAH,149,3812,001409,,EUR,3.08,VIEGA,,,,Пластик,,,,,,3812,,,,,,,,,Германия,Белый,,Внутреннее водоотведение,100,100,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f85b8,"Колено соединительное прямое для унитаза, манжетное уплотнение",VIEGA,true,true,10000104,EUR,101312,Колено прямое 100*250,4.81,UAH,149,3815,001410,,EUR,3.08,VIEGA,,,,Пластик,,,,,,3815,,,,,,,,,Германия,Белый,,Внутреннее водоотведение,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f85b9,"Трубный полусифон на биде 1 1/4* 1 1/4 , диаметр 32 мм, длина 100 мм, латунь, трубной формы, хром",VIEGA,true,true,1400085,EUR,103781,"Сифон трубный для биде 1 1/4, хром (103781)",18.16,UAH,563,5535,001413,,EUR,11.62,VIEGA,,,,Латунь,,,,,,5535,,,,,Трубная,,,100,Германия,Хром,,,,32,,,,"11,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f85ba,"Полусифон для умывальника, пластик, без наличия перелива, комплектация : декоративная розетка Ø 50 мм",VIEGA,true,true,1400065,EUR,108694,"Сифон для умывальника 1 1/4, пластик (108694)",4.05,UAH,126,5725,001414,,EUR,2.59,VIEGA,,,,Пластик,Наружный без выпуска,,,,,5725,,,,Ручной,Бутылочная,,,145,Германия,Белый,,,,32,Без перелива,,,"11,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f85bb,"Полусифон бутылочный, комплектация : декоративная розетка Ø 50 мм, выдвижной патрубок 75 мм, сливная труба длиной 200 мм",VIEGA,true,false,1400065,EUR,100674,"Сифон для умывальника 1 1/4, хром (100674)",18.48,UAH,573,5753,001415,,EUR,11.83,VIEGA,,,,Латунь,Наружный без выпуска,,,,,5753,,,,Ручной,Бутылочная,,,130,Германия,Хром,,,,32,Без перелива,,,"11,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f85bc,"Сифон плоской конструкции - требуется только 33 мм свободного места за ванной, комплектация : гибкая переливная труба, хромированная поворотная накладка переливного отверстия (верхняя), хромированная пробка донного клапана со штоком, гидрозатвор, сливное колено 45°, донный клапан - нержавеющая сталь",VIEGA,true,true,1400077,EUR,285357,SIMPLEX сифон для ванны автомат 560мм (285357),28.76,UAH,892,616845,001416,,EUR,18.41,VIEGA,,,,Пластик,,,,,,616845,,,,Полуавтомат,Трубная,,,560,Германия,Белый,,,70,50,С переливом,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f85bd,"Сифон для ванной, в комплектацию входит : гибкая переливная труба, накладка из нержавеющей стали, пробка, гидрозатвор",VIEGA,true,true,1400077,EUR,311537,SIMPLEX сифон для ванны (311537),8.93,UAH,277,638735,001417,,EUR,5.72,VIEGA,,,,Пластик,,,,,,638735,,,,Ручной,Трубная,,,560,Германия,Белый,,,70,50,С переливом,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f85be,"Сифон трубный для мойки, в комплектацию входит : сливное колено 45°, подсоединение сливного шланга",VIEGA,true,true,1400065,EUR,101800,"Сифон трубный для моек с отводным коленом 1 1/2, пластик (101800)",7.65,UAH,237,798530,001418,,EUR,4.90,VIEGA,,,,Пластик,Наружный без выпуска,,,,,798530,,,,Ручной,Трубная,,,130,Германия,Белый,,,,40,Без перелива,,,"11,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f85bf,"Сифон для душевого поддона, в комплектацию входит : гидрозатвор, сливное колено 45°, верхняя часть выпуска из нержавеющей стали, пробка",VIEGA,true,true,1400090,EUR,312138,Сифон для душа 52мм (312138),7.9,UAH,245,682245,001419,,EUR,5.06,VIEGA,,,,Пластик,,,,,,682245,,,,,Круглая,,,90,Германия,Белый,,,70,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f85c0,"Бутылочный сифон для биде, пластик, без выпуска",VIEGA,true,true,1400085,EUR,120337,"Сифон для биде 1 1/4, пластик (120337)",3.62,UAH,112,5555K,001420,,EUR,2.32,VIEGA,,,,Пластик,,,,,,5555K,,,,,Бутылочная,,,105,Германия,Белый,,,,32,,,,"11,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f85c1,"Сифон для душевого поддона, в комплектацию входит : съемное устройство для защиты от неприятного запаха из системы канализации, сливное колено 45°, декоративная накладка сливного отверстия",VIEGA,true,true,1400090,EUR,364755,DOMOPLEX сифон для душа 75мм,19.6,UAH,608,6928EX,001422,,EUR,12.54,VIEGA,,,,Пластик,,,,,,6928EX,,,,,Круглая,,,80,Германия,Белый,,,75,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f85c2,"Сифон для душевого поддона, комплектация : съемное устройство для защиты от неприятного запаха из системы канализации, сливное колено 45°, хромированная накладка сливного отверстия",VIEGA,true,true,1400090,EUR,364786,TEMPOPLEX сифон для душа 90мм,38.06,UAH,1180,6956EX,001423,,EUR,24.36,VIEGA,,,,Пластик,,,,,,6956EX,,,,,Круглая,,,80,Германия,Белый,,,120,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f85c3,"Сифон для умывальников, пластик, комплектация : декоративная розетка Ø 50 мм, верхняя розетка из нержавеющей стали, пробка",VIEGA,true,false,1400065,EUR,103927,"Сифон для умывальника с выпуском, 1 1/4, пластик (103927)",4.26,UAH,132,5726,001425,,EUR,2.73,VIEGA,,,,Пластик,Наружный с выпуском,,,,,5726,,,,Ручной,Бутылочная,,,155,Германия,Белый,,,,32,Без перелива,,,"11,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f85c4,"Сифон для умывальников, хромированная латунь, комплектация : декоративная розетка Ø 50 мм, верхняя розетка из нержавеющей стали, пробка",VIEGA,true,false,1400065,EUR,366681,"Сифон для умывальника с выпуском, 1 1/4, хром (366681)",22.14,UAH,686,5755,001426,,EUR,14.17,VIEGA,,,,Латунь,Наружный с выпуском,,,,,5755,,,,Ручной,Бутылочная,,,155,Германия,Хром,,,,32,Без перелива,,,"11,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f85c5,"Трап для ванной комнаты, высота столба жидкости в гидрозатворе 30 мм, класс нагрузки K=300 кг, в комплектацию входит :  поворотная и регулируемая по высоте насадка 100x100 мм, рамка для установки решетки сделана из пластика, заглушка, штампованная решетка из нержавеющей стали 1.4301, фланец для нанесения/закрепления гидроизоляции, съемное устройство для защиты от неприятного запаха из системы канализации, ввод для подключения дополнительных сантехприборов DN40, выпуск на шарнирном соединении",VIEGA,true,true,14000121,EUR,557119,"ADVANTIX трап для ванной, горизонтальный D50 (557119)",24.69,UAH,765,49351,001427,,EUR,15.80,VIEGA,,,,,Скрытый,,,,,49351,,,,,Квадратная,,,75,Германия,Серый,,Для ванной комнаты,50,,,Горизонтальное,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8f4b81f5714a2cd62f85c6, ,VIEGA,true,false,1400065,EUR,305611,"Сифон трубный для умывальника 1 1/4, хром (305611)",15.64,UAH,485,5611,001430,,EUR,10.01,VIEGA,,,,,,,,,,5611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
